day,time,code,codeLong,total,man0_9,man10_14,man15_19,man20_24,man25_29,man30_34,man35_39,man40_44,man45_49,man50_54,man55_59,man60_64,man65_69,man70,woman0_9,woman10_14,woman15_19,woman20_24,woman25_29,woman30_34,woman35_39,woman40_44,woman45_49,woman50_54,woman55_59,woman60_64,woman65_69,woman70
20200501,11,11380,11380625,41247.4215,1941.5141,881.4486,1100.9901,1142.6175,1280.2544,1220.2465,1653.5117,1495.8694,1638.8728,1257.5909,1273.7957,1041.9501,753.4368,1795.1577,1755.977,895.5364,1245.6269,1464.2977,1454.6909,1473.4916,1832.6587,1619.7704,1747.9659,1548.4932,1729.9769,1476.4054,1111.2576,3414.0158
20200501,11,11380,11380631,23394.0001,948.3416,520.7552,649.2154,722.5289,837.8535,876.6341,959.1059,794.3394,939.3734,696.8811,755.4265,605.0139,445.0267,1078.8643,905.5322,439.5425,648.0018,742.0397,859.4733,840.2502,954.1505,860.9313,959.2895,891.22,1060.9513,848.2657,624.3254,1930.6667
20200501,11,11380,11380632,14867.5379,622.9093,423.4801,501.6821,436.2247,493.8689,504.9615,549.4412,502.5356,599.954,426.4627,525.1263,488.305,356.7219,870.7063,509.1353,277.4578,411.5085,478.5686,501.3267,416.4383,518.3521,519.9194,641.8882,508.9513,635.28,606.8777,459.3406,1080.1127
20200501,11,11380,11380640,12190.7603,305.6601,181.4166,371.9454,391.1369,482.0143,404.2622,480.2935,420.7917,417.4117,383.6966,511.7209,326.7142,338.089,745.2621,430.6231,231.5095,356.6038,439.6992,402.634,369.1433,483.7715,410.9487,442.8182,423.144,502.7551,528.363,404.7581,1003.5748
20200501,11,11380,11380650,9635.3603,296.3321,186.0519,264.7312,294.4346,352.0094,371.3406,420.0326,365.8947,424.1514,343.7306,392.496,321.7944,221.1042,461.9198,270.0675,170.9084,220.992,287.6845,447.1594,343.5664,449.3053,291.9815,388.2955,365.5086,425.0842,335.3255,270.9497,652.5089
20200501,11,11380,11380690,61419.138,3156.6195,1992.6392,2037.0306,1548.4529,1658.8401,1483.3884,1857.5547,2128.7278,2649.5361,1999.3006,1989.3661,1718.6186,1263.9316,2493.0853,2863.9927,1836.6358,2016.0427,1850.4775,2212.8703,2036.8334,2466.5924,2837.5091,2738.9469,2092.6784,2422.6514,2171.2301,1515.1941,4380.3907
20200501,11,11410,11410520,17075.4293,589.0763,296.3416,385.9588,666.5327,530.6023,533.139,594.5185,601.2854,782.2561,609.9691,584.8385,516.7031,360.5493,928.1243,533.191,280.1624,486.0937,571.9272,580.5179,563.1475,708.7941,660.4592,763.3696,746.4828,734.1621,563.6018,484.3034,1419.3225
20200501,11,11410,11410555,29603.8927,1234.8466,392.2254,519.5867,803.511,1327.9593,1182.3584,1391.7492,1303.3988,1435.5863,1059.8956,1002.5918,740.1364,416.23,928.0537,851.4916,312.6943,569.591,1382.7258,1368.6039,1431.7785,1556.2349,1171.4149,1383.7328,1308.2658,1284.0473,980.4301,614.5152,1650.2369
20200501,11,11410,11410565,30551.9487,621.0515,397.641,729.8121,1163.3019,1514.9185,1356.8011,1518.861,1273.2601,1487.5386,1027.9498,1029.0926,842.8955,532.9935,1093.2615,679.5663,429.8982,820.2561,1302.838,1661.7154,1388.5546,1377.2985,1253.6628,1261.1459,1190.0452,1145.1104,971.4109,632.6449,1848.422
20200501,11,11410,11410585,50381.5963,543.6539,170.8878,970.1336,3732.3861,4436.6069,2305.2766,1736.9853,1366.6358,1521.8897,1154.8516,1230.8309,951.2617,595.8863,1497.4682,435.2548,219.081,1532.326,7529.596,4835.9375,2319.4363,1792.0212,1301.6169,1364.2034,1504.1241,1408.3122,1003.2793,753.5896,2168.0638
20200501,11,11410,11410615,38700.1834,733.8899,482.6158,854.1149,1967.6108,2228.0625,1588.3286,1602.2268,1523.3803,1453.9909,1225.455,1150.9102,874.6353,739.0607,1482.4451,891.6615,541.2703,930.9416,2601.6516,2310.9481,1714.6819,1649.0827,1336.9275,1542.375,1317.9624,1262.5494,1271.2987,847.4881,2574.6188
20200501,11,11410,11410620,25263.2876,740.9157,410.4227,730.8396,832.5248,798.4469,759.6269,823.5559,811.9971,1083.4413,876.7484,931.1739,688.086,560.498,1233.6768,874.6819,476.6344,883.444,987.9457,866.4512,777.4708,982.4657,1053.0476,941.4142,944.4674,1155.6261,1015.2445,634.6095,2387.8308
20200501,11,11410,11410640,16295.596,531.7469,294.84,478.1945,491.9915,491.5984,464.4076,476.0939,503.0664,703.3427,612.6068,560.2877,497.3216,452.233,926.1941,403.7141,251.7783,412.1246,602.8821,460.7959,548.3038,498.1466,545.3073,677.3798,618.3509,689.6614,739.9002,540.1202,1823.206
20200501,11,11410,11410655,8486.9525,401.4551,198.9196,281.5157,279.9469,262.7221,236.5772,274.9541,342.0702,301.1357,244.0108,348.5772,256.1396,191.6886,391.71,314.9491,166.4,296.2556,293.203,260.9139,254.6746,276.17,278.6832,347.6604,299.8958,377.7401,345.5097,240.0321,723.4419
20200501,11,11410,11410660,13225.4866,399.2437,271.8626,420.0722,388.958,460.8,399.3724,446.2719,414.1994,519.5354,481.5379,500.0164,391.7939,279.3843,729.5126,446.7235,258.4351,431.1928,527.2027,452.0262,418.53,474.7308,439.7953,493.1922,485.2618,600.5873,457.5322,413.6823,1224.0357
20200501,11,11410,11410685,25717.23,693.0772,465.3529,892.6419,924.8172,896.7887,801.9584,962.5529,980.9851,1076.1256,984.2994,852.8235,690.1627,453.5289,1184.0738,779.6437,475.787,774.6832,1182.2354,1001.7806,877.1654,882.6523,981.7153,1109.5519,909.0697,1158.806,925.9047,707.3861,2091.6607
20200501,11,11410,11410690,14402.467,1278.5961,391.8457,308.844,303.0647,352.6413,365.1323,525.489,620.9008,615.5941,414.0695,408.6179,309.2479,198.2732,630.756,1126.0132,342.3687,350.4398,378.0321,411.0358,460.0669,644.9892,645.4551,622.3959,429.6637,459.5639,421.5252,331.9544,1055.8922
20200501,11,11410,11410700,19821.5366,671.2564,363.3402,572.8,859.8259,828.1135,581.5179,765.3002,742.0298,766.4366,602.4473,609.9161,462.1526,375.6864,872.5659,560.6378,318.6474,779.1368,1276.3948,863.3338,686.6208,773.671,699.4354,828.4091,652.121,657.8516,584.3921,496.7689,1570.7285
20200501,11,11410,11410710,13694.445,734.147,437.1616,421.7618,348.5632,389.0572,317.4113,418.9855,505.7546,589.1917,385.3687,469.2144,335.7492,183.9798,648.7166,663.5493,391.1446,430.9854,444.2446,458.3315,482.2761,573.8104,598.4803,652.6091,451.6644,505.9408,452.3779,273.089,1130.8784
20200501,11,11410,11410720,32913.2963,1023.7882,570.9759,1009.0959,911.8453,1200.8608,1063.2648,1379.2788,1037.5725,1405.0047,1050.9292,1042.9736,892.8658,725.1644,1694.7748,1043.8404,617.3355,902.7011,1420.1631,1286.0523,1154.423,1324.5012,1218.7843,1286.8583,1225.1679,1312.0867,1205.6562,993.4598,2913.8699
20200501,11,11440,11440555,23506.5397,990.3006,311.4396,454.953,663.8332,858.9783,888.709,1286.3957,962.6089,966.8692,791.623,781.6345,703.6388,370.6568,763.4964,1099.8564,306.389,540.9458,916.9302,1019.1371,1304.2231,1241.9745,950.6101,1005.1659,763.7274,953.3006,833.2115,490.6399,1285.2912
20200501,11,11440,11440565,33379.8223,1051.2484,464.3017,810.178,944.9198,1346.5045,1346.9554,1579.8391,1341.7365,1464.2238,1213.7106,1258.0639,886.1827,628.6487,1290.5165,1208.3915,526.9251,837.7346,1412.5083,1524.9582,1474.9138,1654.8294,1171.106,1447.7282,1256.4641,1401.3489,1073.9983,775.6183,1986.2666
20200501,11,11440,11440585,19773.8724,719.7962,355.5811,468.2256,505.3892,751.1553,842.9684,935.5698,777.5671,760.116,687.2286,707.2694,510.5052,371.4546,911.1416,564.4402,247.4907,481.3936,728.0845,917.4434,891.5682,922.6118,791.6202,884.9043,669.2185,840.9081,706.8778,525.5433,1297.7991
20200501,11,11440,11440590,24157.3055,1292.7525,580.2455,487.0297,498.5892,772.9698,758.4605,1175.6517,1069.1905,1165.8893,889.9686,761.3119,608.5292,481.2758,842.4212,1293.8815,562.2346,518.6566,631.2603,870.3862,904.5003,1010.9801,1229.0338,1133.2747,869.7436,770.4821,697.5887,493.7166,1787.2792
20200501,11,11440,11440600,22547.453,302.4997,213.1793,653.9853,1624.9151,1615.7853,971.4454,889.3972,710.5923,845.448,667.0181,625.9932,483.9694,338.5888,672.7162,337.0524,191.1419,794.4204,2455.3146,1473.6551,985.5614,798.3231,732.3664,750.544,634.9156,624.123,563.8789,436.4868,1154.1364
20200501,11,11440,11440610,11201.4912,306.9433,243.5422,360.8964,369.1349,401.7268,468.1167,440.9512,411.2137,533.2348,373.9653,390.4749,294.9077,162.5792,348.849,411.3796,268.5563,427.1397,672.3771,488.6202,449.6596,440.7577,529.4982,519.9377,365.4739,354.3133,348.1527,221.1677,597.9216
20200501,11,11440,11440630,17423.9151,796.1564,411.806,597.7501,689.2238,728.7371,627.0742,697.2841,678.6695,777.0597,571.6113,560.9621,445.6103,301.6805,636.3636,533.6668,280.9101,516.2937,763.4853,550.7646,731.1723,696.6199,876.1797,790.9985,543.6763,647.9201,490.3167,296.1831,1185.7409
20200501,11,11440,11440655,24968.072,848.7784,338.7434,601.858,1278.3934,1311.5324,1005.0323,1109.739,1036.4245,996.2783,636.094,727.6383,527.1801,353.0861,843.073,682.1272,313.3351,769.6405,1938.7503,1293.4843,1059.6902,1167.1673,876.3632,948.6611,728.4031,925.107,628.2251,417.0883,1606.1775
20200501,11,11440,11440660,65585.1747,916.447,434.2549,1415.9312,3534.6555,4503.0294,3549.5768,3194.0809,2753.1529,2522.3372,1608.9074,1571.259,1118.3147,824.6765,2003.8559,580.0441,354.1086,1992.6485,6455.4334,5905.6396,3835.7053,3029.9531,2286.3601,2281.0556,1849.3315,1819.1813,1441.6489,879.7299,2923.8545
20200501,11,11440,11440680,21906.1017,538.2013,143.8627,358.1716,805.1681,1271.5543,1106.1092,1138.5138,922.4476,765.2015,629.272,614.1105,481.9363,374.4822,744.2238,421.1825,156.6237,475.0476,1224.8402,1600.0725,1491.902,1226.1234,856.0655,828.6278,789.7621,736.1742,602.778,475.5531,1128.0946
20200501,11,11440,11440690,18164.2147,519.7914,256.0284,431.0319,532.7213,788.2147,820.5177,976.0061,771.9865,708.7139,531.395,511.6487,360.7486,295.1514,690.6451,555.8955,292.212,393.5348,728.5432,1058.2503,969.5947,1056.8867,814.4042,660.377,555.1338,566.1408,522.7927,440.5632,1355.2861
20200501,11,11440,11440700,17611.3564,633.8806,333.8711,362.7278,534.4119,643.0021,651.79,865.477,712.0008,774.0532,558.263,529.0788,380.9546,241.291,745.9058,681.1996,436.0766,512.3888,628.0382,763.4249,774.7449,932.6293,807.3691,748.7733,623.4118,600.6021,612.7673,407.5473,1115.6748
20200501,11,11440,11440710,17116.1273,321.3644,168.9035,256.6278,743.4369,1106.6683,877.6087,933.7178,766.1621,636.4061,423.433,404.3297,290.0969,224.4521,525.5515,359.5281,161.5393,387.2119,1110.1751,1291.4911,1018.0627,916.372,751.6094,615.0959,513.9719,481.6774,461.619,313.5228,1055.4917
20200501,11,11440,11440720,21509.7919,569.2433,325.0365,585.1365,641.206,894.0675,812.4267,1185.0963,924.6832,946.2579,685.4588,565.7551,439.3953,295.6556,803.2618,682.8656,377.0425,556.9293,961.1755,1107.4475,1082.5745,1104.4207,1052.8767,926.9823,752.0777,810.1802,667.4267,522.4732,1232.6384
20200501,11,11440,11440730,34589.6646,1108.5233,693.2473,920.1702,1007.7996,1195.626,1239.2926,1434.3522,1511.697,1442.1693,998.6565,1132.2554,751.9044,711.9037,1448.6204,1033.1755,580.3635,981.6696,1562.0903,1557.4655,1467.8584,1562.5308,1477.8698,1627.1406,1299.2066,1309.2278,1058.7994,893.6374,2582.411
20200501,11,11440,11440740,42577.573,1822.0192,1124.4462,1158.8909,1075.3243,1678.1121,1725.288,2196.9864,2085.8444,2294.6708,1576.1112,1304.7009,993.9169,733.7134,1365.1404,1634.4227,1047.8948,1073.1085,1544.6771,2012.0728,1843.3762,2049.3848,1839.9512,2025.5831,1263.7822,1273.4817,1119.5964,735.4225,1979.6521
20200501,11,11470,11470510,46701.4493,1593.3384,1465.0444,2426.5254,1188.5499,1358.5894,1278.2026,1620.6007,1785.1004,2292.7252,1637.2935,1325.0384,1031.5319,774.9047,1299.7289,1629.3411,1394.0291,2166.3094,1621.991,1760.569,1535.5224,1925.2271,2374.6594,2663.5654,2092.0423,1820.2808,1373.1144,1105.8911,2161.7334
20200501,11,11470,11470520,22043.1695,687.3067,450.0821,802.4191,803.8061,976.0916,954.7566,1045.4266,735.0224,768.3826,642.392,687.2727,654.2283,420.0902,766.5522,770.9239,388.4965,676.5248,785.7861,1086.204,948.8955,1025.6271,836.6075,928.6525,783.8991,844.0266,673.3976,529.9195,1370.3783
20200501,11,11470,11470530,19187.26,597.408,287.5843,527.5372,533.9471,738.8307,743.6671,854.4875,712.2198,704.8368,604.2309,618.5099,573.3651,413.9098,649.1307,574.3427,254.5651,438.945,715.3377,864.7617,836.3872,886.7718,572.7921,878.2003,706.8632,855.4303,797.1152,543.9654,1702.1173
20200501,11,11470,11470540,17698.3223,770.1889,649.9264,886.439,538.0496,618.3698,455.2289,572.3902,546.0716,647.5985,590.4332,535.7365,431.0302,275.9228,568.1676,691.8763,567.1856,769.6627,652.231,607.9178,560.7922,629.0523,776.7288,909.4787,753.5829,688.9085,558.5086,404.1173,1042.7259
20200501,11,11470,11470550,37503.1402,1759.2849,1932.8558,2315.7119,945.3347,899.5577,771.0578,910.875,1273.6619,1672.5607,1226.1167,966.2497,932.3556,638.8508,1261.8097,1724.1167,1818.3046,2045.7284,1064.1822,892.6389,832.2684,1347.3797,1797.0252,2063.3124,1350.4157,1171.7686,1184.2979,720.167,1985.252
20200501,11,11470,11470560,14765.5278,475.1254,229.5478,294.0432,377.8345,472.6778,584.2197,630.4259,594.5295,659.0176,535.0767,671.4114,447.6397,358.5967,750.2802,537.382,286.2843,308.6395,428.4938,505.1314,453.7867,517.693,455.6761,538.9603,552.1928,626.1144,638.5961,507.1315,1329.0198
20200501,11,11470,11470570,14478.7019,740.5008,345.5666,373.8069,387.3056,523.2608,443.0859,598.7089,569.4405,485.8545,417.8639,517.5328,395.8393,342.3411,651.785,706.3663,347.054,351.8167,453.6275,432.8208,543.1423,583.2065,508.6867,558.5991,497.0915,558.9643,572.9117,445.4497,1126.0706
20200501,11,11470,11470580,13176.5479,452.7459,232.0319,324.0467,264.7125,437.9467,503.3769,505.1539,440.9686,557.272,523.6139,595.1034,573.7357,326.6543,665.4936,466.7612,224.9154,383.5512,357.8056,417.2595,422.0856,448.2148,468.074,468.5529,539.5921,611.3704,545.3583,335.1523,1084.996
20200501,11,11470,11470590,12173.8387,645.5304,273.5296,317.4911,305.3252,338.953,350.929,528.6703,497.9066,479.184,439.2241,374.0914,425.5433,301.2146,560.2003,505.0134,218.7692,309.0143,277.7011,333.9896,420.7572,604.8319,512.0094,427.5214,436.9786,528.6556,483.7855,404.7304,872.2894
20200501,11,11470,11470600,11891.4929,658.8497,322.1683,332.3037,304.526,398.8052,407.6251,491.9775,475.5594,469.5474,399.7795,502.8182,336.7657,238.2399,553.6616,546.9121,262.8561,290.5233,296.3942,405.8641,419.2568,482.4458,438.8674,418.6201,402.4735,472.4475,463.4571,318.7119,780.0368
20200501,11,11470,11470610,6775.373,241.522,157.9185,200.626,186.616,202.3413,237.5982,332.9337,292.8058,250.3217,306.5969,239.762,218.644,140.7751,367.7564,140.5121,124.9753,159.7891,159.6144,229.7073,262.3345,257.5412,269.6482,259.355,279.4725,322.9807,293.1424,221.1341,418.9489
20200501,11,11470,11470611,17451.4282,796.9822,415.5472,488.864,485.3661,543.352,452.9978,667.3221,677.0278,750.3482,752.8771,597.4288,553.489,401.7304,886.7445,604.3282,290.643,436.6862,473.4,477.1052,499.3694,643.3996,624.8587,682.1613,567.7784,830.5501,767.1471,562.5077,1521.4177
20200501,11,11470,11470620,16065.7811,659.5856,553.9986,656.6746,475.8192,412.1352,383.4923,517.0662,630.9113,783.0925,657.341,535.5014,391.6058,296.5613,674.3144,562.3799,494.2694,694.4256,504.3764,406.7972,427.0806,600.7665,745.0541,778.1174,643.7001,568.9486,523.2858,403.7706,1084.7084
20200501,11,11470,11470630,14392.7096,509.8854,565.4149,718.1775,426.1012,385.7898,325.2414,372.1398,496.5039,682.5538,537.0818,522.5679,318.1637,278.1519,547.996,495.7075,516.6632,803.655,530.3631,426.4659,283.1201,532.864,564.9269,747.8763,619.2346,566.5944,412.9895,356.134,850.348
20200501,11,11470,11470640,35862.9669,1846.9433,1070.0709,1240.5446,944.5205,930.9476,954.3415,1282.2245,1386.7964,1526.2448,1156.9583,1169.2787,968.4773,762.5822,1567.3769,1797.151,958.8379,1219.9634,1118.212,1007.5181,1048.7891,1321.8764,1457.9672,1550.0976,1290.8199,1440.9519,1240.8286,1025.1538,2577.4921
20200501,11,11470,11470650,33255.5511,1407.971,585.3497,1045.586,959.1306,1244.8303,1140.0195,1453.5061,1344.5832,1400.4693,1025.0351,1019.5538,949.3855,697.0593,1440.938,1333.3897,623.8898,975.6477,1214.1355,1196.1886,1240.9843,1378.5593,1262.5704,1396.9477,1196.8736,1266.2061,1131.4046,951.6218,2373.7168
20200501,11,11470,11470670,16176.2009,736.3806,636.1105,833.4492,449.719,410.4037,349.0746,449.9211,581.465,737.6825,541.0833,461.8921,385.7238,276.6288,608.5662,771.2964,676.4275,843.7597,462.9777,400.8094,425.0068,567.0705,793.8573,807.5369,658.05,621.6344,479.3299,354.9173,855.426
20200501,11,11470,11470680,23732.5237,1011.3658,779.9295,1006.84,708.7638,616.0587,538.4535,660.6545,888.5242,1048.8399,885.4336,793.3122,641.615,552.5395,1006.519,919.5181,688.6897,972.8104,691.3287,614.9692,695.4748,797.191,1006.9857,1120.6861,918.5798,931.3743,765.1528,709.7198,1761.1932
20200501,11,11500,11500510,28620.7574,1244.6641,644.159,675.8989,727.1839,1071.7302,1192.1138,1516.2262,1297.8004,1353.5215,786.6272,924.3154,836.1764,456.3125,804.8771,1289.022,747.3542,748.6525,788.7125,1190.3794,1421.1293,1567.057,1354.278,1148.8728,820.2209,996.991,922.858,628.1501,1465.4692
20200501,11,11500,11500520,17719.8848,584.8748,277.9746,453.7207,462.7835,828.4452,944.3899,1105.865,731.9708,608.6341,538.2821,551.781,461.9677,268.3514,532.5754,448.6051,179.4418,447.1791,550.992,1053.2582,1146.4744,790.4047,656.0456,740.2391,546.2561,679.7534,593.167,382.5426,1153.9095
20200501,11,11500,11500530,16145.2238,760.2234,390.947,492.697,432.111,623.9888,606.0479,667.265,567.0105,587.0647,465.1542,523.4331,406.4482,315.5968,577.2565,666.678,332.4599,408.5505,514.3385,680.4759,701.8372,751.0877,528.1773,646.3934,586.0931,695.8502,608.0347,453.8051,1156.1982
20200501,11,11500,11500535,34017.3438,805.1724,476.4813,933.2314,990.919,1433.4361,1442.2118,1522.8256,1176.3503,1224.6307,1042.4368,1247.9476,1079.0619,781.8701,1611.2097,692.2625,373.8364,902.9303,1217.4722,1644.0248,1693.1783,1432.2504,1198.0902,1283.3557,1190.5516,1538.8469,1334.9728,1010.8463,2736.9395
20200501,11,11500,11500540,46736.0484,1899.0811,679.4398,917.3126,1252.6963,2068.7803,2274.0809,2408.7056,1718.8924,1635.1422,1362.1196,1450.0734,1268.1955,1083.4334,2194.0417,1464.4455,504.3931,891.5793,1690.4997,2244.0967,2094.4382,2208.4905,1678.2876,1604.4531,1623.5395,1875.6947,1753.7932,1464.0377,3426.303
20200501,11,11500,11500550,12166.0227,619.1362,280.9177,351.3144,345.6041,450.1065,427.6205,594.2692,553.4213,459.8751,379.5379,314.6831,312.2183,222.0951,445.7179,512.8276,248.4197,334.1223,400.4739,456.9812,418.4397,573.2885,487.1683,434.0893,371.9255,451.6659,452.2487,353.326,914.527
20200501,11,11500,11500560,15971.6659,552.8515,271.8706,418.0603,397.5377,561.8945,593.5704,745.3666,599.66,564.5774,468.1699,499.5771,489.4057,423.3484,711.4197,558.6023,288.1133,414.9568,621.3679,620.5316,621.3139,673.3358,711.2857,563.3005,528.8962,623.4496,670.1174,521.6244,1257.4607
20200501,11,11500,11500570,17747.4152,869.6665,390.8614,437.8622,451.9469,616.3847,535.1373,744.3632,671.7665,657.9513,571.9432,544.2571,401.0984,359.8575,899.8147,811.9071,321.0109,434.0563,485.3529,573.0121,667.9255,749.6484,644.3756,748.0659,646.5934,806.8019,653.844,543.3411,1508.5691
20200501,11,11500,11500590,27551.1098,1188.0016,528.5059,730.4925,804.2271,1174.7721,1214.5083,1314.4321,957.4711,1091.1542,781.021,742.5317,570.46,519.1847,1215.1857,1256.4971,486.1196,670.1301,990.373,1203.6412,1160.421,1266.9298,1052.0965,1083.3935,827.5745,967.8651,943.822,857.7876,1952.5126
20200501,11,11500,11500591,19619.4177,484.9309,243.5986,440.0253,595.3011,916.3672,845.072,1016.8701,723.9884,819.4558,606.2741,763.8572,631.3772,463.7033,911.0254,546.526,235.2384,375.2062,707.6223,969.8427,873.075,807.4653,670.4665,695.0365,684.845,876.8745,869.1598,591.6416,1254.5728
20200501,11,11500,11500593,23110.4561,757.0114,342.7526,512.9937,663.9227,997.8723,1020.0889,1143.7696,880.444,920.4737,716.8616,734.9553,585.4833,457.8125,1154.1072,761.2814,349.7781,508.2059,831.3795,1066.2973,914.7159,1129.7187,817.4911,881.6156,812.27,933.3988,855.8634,682.0445,1677.8473
20200501,11,11500,11500603,31858.8041,848.8506,362.4054,685.8281,864.1848,1607.0437,1798.6971,1895.8447,1417.8848,1531.1007,1072.916,1030.7493,1011.2373,641.8648,1165.5475,808.1276,333.9757,768.6163,1340.3911,2044.6382,1759.2284,1420.4698,1215.4083,1237.0103,1011.0665,1132.3545,906.844,602.3652,1344.1527
20200501,11,11500,11500604,15893.8105,309.7197,143.8363,236.1001,348.6941,600.0838,710.7604,751.6576,579.4633,638.895,437.808,585.5351,628.0208,529.6946,918.4445,306.6495,110.4304,282.1199,419.7654,629.8132,809.4867,576.9516,473.0305,541.5425,520.1894,835.8847,770.9872,562.3903,1635.8558
20200501,11,11500,11500605,9360.4635,222.5156,70.2916,114.2987,215.056,345.3432,467.6573,540.7247,389.775,402.192,321.9905,337.5313,273.118,232.7037,486.2146,119.6715,39.7329,124.7702,250.3187,370.8899,532.8601,453.3337,288.6442,355.809,312.5825,409.085,399.6659,355.4579,928.2295
20200501,11,11500,11500611,35285.4715,1944.0246,1042.0595,1323.7301,1088.0376,1117.5201,974.4242,1237.9893,1363.5084,1601.9004,1157.1798,1150.8337,759.6877,601.7971,1158.8614,1984.8402,1108.1741,1529.2884,1201.1995,1134.6283,1030.4162,1302.8612,1606.0632,1723.1106,1171.7544,1231.9854,1074.0077,714.0364,1951.5525
20200501,11,11500,11500615,35279.5327,1595.0383,930.1062,1100.0166,905.6891,1163.8651,1057.6468,1478.1627,1326.891,1483.7534,1055.8526,996.3339,820.1807,720.6286,1386.6186,1413.0295,909.4433,1283.4984,1293.758,1303.5396,1194.6917,1579.6002,1602.3754,1617.507,1245.9151,1334.4692,1234.4654,1031.0216,2215.4344
